iroha-bfv-diagnostics-v1
25	S	placeholder full-bootstrap digest	S	external audit artifact pair must reject report digests copied from full-bootstrap placeholder material
26	S	placeholder full-bootstrap digest	S	external audit artifact pair must reject archive digests copied from full-bootstrap placeholder material
27	S	centered scale-round source-chain digest must be distinct from key digest	S	release audit key evidence shape must reject source-chain digests copied from proof-key digests before canonical source-chain mismatch
28	S	native circuit fingerprint must be distinct from key material commitment	S	release audit key evidence shape must reject native circuit fingerprints copied from proof-key material commitments before fingerprint mismatch
29	S	native payload digest must be distinct from key digest	S	release audit key evidence shape must reject native payload digests copied from proof-key digests before canonical payload mismatch
30	S	generated circuit body digest must be distinct from native payload digest	S	release audit key evidence shape must reject generated body digests copied from native payload digests before canonical body mismatch
31	S	native payload digest must be distinct from proof public-input schema payload digest	S	release audit key evidence shape must reject native payload digests copied from generated-body schema payload digests before canonical payload mismatch
32	S	generated circuit body digest must be distinct from release-prover contract digest	S	release audit key evidence shape must reject generated body digests copied from release-prover contract digests before canonical body mismatch
33	S	placeholder generated circuit body material	S	release audit key evidence must reject delayed placeholder generated-body digest sentinels before canonical mismatch
34	S	generated circuit body hex	S	release-audit generated circuit body hex labels must be canonical lowercase
35	S	only canonical generated circuit body hex labels	S	release-audit generated circuit body hex labels must reject separator aliases beside canonical labels
36	S	generated circuit body hex	S	release-audit generated circuit body hex values must be canonical lowercase
37	S	generated circuit body hex	S	release-audit generated circuit body hex fields must reject raw generated body bytes
38	S	generated circuit body byte length	S	release-audit generated circuit body byte length must reject separator aliases beside canonical labels
39	S	generated circuit body byte length	S	release-audit generated circuit body byte length must reject decimal prefix aliases
40	S	generated circuit body byte length	S	release-audit generated circuit body byte length must reject prose-suffixed scalar values
41	S	accumulator artifact hex	S	governed artifact hex labels must be canonical lowercase
42	S	accumulator artifact hex	S	governed artifact hex values must be canonical lowercase
43	S	accumulator artifact hex	S	governed artifact hex values must reject separator-delimited byte text
44	S	accumulator artifact hex	S	governed artifact hex fields must reject raw artifact bytes
45	S	exactly one canonical accumulator artifact hex label	S	governed artifact hex fields must reject same-value duplicate aliases
46	S	placeholder	S	material digest validation must reject separator-obfuscated placeholder preimages
47	S	placeholder	S	material digest validation must reject delayed separator-obfuscated placeholder preimages
48	S	placeholder	S	material digest validation must reject binary-framed placeholder preimages
49	S	placeholder	S	material digest validation must reject delayed binary-framed placeholder preimages
50	S	placeholder	S	material digest validation must reject case-decorated placeholder preimages
51	S	placeholder	S	material digest validation must reject delayed case-decorated placeholder preimages
52	S	placeholder	S	material digest validation must reject binary-framed case-decorated placeholder preimages
53	S	placeholder	S	material digest validation must reject internal evaluator-artifact transient digests
54	S	placeholder	S	material digest validation must reject binary-framed internal evaluator-artifact transient digests
55	S	generated circuit body digest mismatch	S	release audit manifests must reject stale generated circuit body digests before record comparison
56	S	placeholder	S	release audit manifests must reject placeholder generated circuit body digests before canonical mismatch
57	S	inert or placeholder generated circuit body material	S	release audit manifests must reject SHA-encoded placeholder generated circuit body digests before canonical mismatch
58	S	inert or placeholder generated circuit body material	S	release audit signoffs must reject binary-decorated SHA placeholder generated circuit body digests before canonical mismatch
59	S	placeholder	S	release audit native payload digests must reject domain-hashed placeholders before canonical mismatch
60	S	inert native payload digest	S	release audit native payload digests must reject raw SHA placeholder sentinels before canonical mismatch
61	S	verifier native payload digest must be distinct from prover native payload digest	S	standalone release audit manifests must reject verifier native payload digests copied from prover payload digests before canonical mismatch
62	S	verifier native payload digest must be distinct from prover native payload digest	S	release audit manifest digesting must reject verifier native payload digests copied from prover payload digests before canonical mismatch
63	S	generated circuit body digest must be distinct from native circuit fingerprint	S	standalone release audit manifests must reject generated body digests copied from native circuit fingerprints before canonical mismatch
64	S	generated circuit body digest must be distinct from native circuit fingerprint	S	release audit manifest digesting must reject generated body digests copied from native circuit fingerprints before canonical mismatch
65	S	prover native payload digest must be distinct from proof public-input schema payload digest	S	standalone release audit manifests must reject prover native payload digests copied from generated-body schema payload digests before canonical mismatch
66	S	prover native payload digest must be distinct from proof public-input schema payload digest	S	release audit manifest digesting must reject prover native payload digests copied from generated-body schema payload digests before canonical mismatch
67	S	generated circuit body digest must be distinct from release-prover contract digest	S	standalone release audit manifests must reject generated body digests copied from release-prover contract digests before canonical mismatch
68	S	generated circuit body digest must be distinct from release-prover contract digest	S	release audit manifest digesting must reject generated body digests copied from release-prover contract digests before canonical mismatch
69	S	centered scale-round source-chain digest	S	standalone release audit manifests must reject stale centered source-chain digests
70	S	centered scale-round source-chain digest	S	release audit manifest digesting must reject stale centered source-chain digests
71	S	generated circuit body digest mismatch	S	standalone release audit manifests must reject stale generated circuit body digests
72	S	generated circuit body digest mismatch	S	release audit manifest digesting must reject stale generated circuit body digests
73	S	prover native payload digest mismatch	S	standalone release audit manifests must reject stale native prover payload digests
74	S	prover native payload digest mismatch	S	release audit manifest digesting must reject stale native prover payload digests
75	S	verifier native payload digest must be distinct from prover native payload digest	S	standalone release audit signoff payloads must reject verifier native payload digests copied from prover payload digests before canonical mismatch
76	S	verifier native payload digest must be distinct from prover native payload digest	S	standalone release audit signoffs must reject well-signed verifier native payload digests copied from prover payload digests before canonical mismatch
77	S	generated circuit body digest must be distinct from native circuit fingerprint	S	standalone release audit signoff payloads must reject generated body digests copied from native circuit fingerprints before canonical mismatch
78	S	verifier native payload digest must be distinct from proof public-input schema payload digest	S	standalone release audit signoff payloads must reject verifier native payload digests copied from generated-body schema payload digests before canonical mismatch
79	S	generated circuit body digest must be distinct from release-prover contract digest	S	standalone release audit signoff payloads must reject generated body digests copied from release-prover contract digests before canonical mismatch
80	S	centered scale-round source-chain digest	S	standalone release audit signoff payloads must reject stale centered source-chain digests
81	S	centered scale-round source-chain digest	S	standalone release audit signoffs must reject well-signed stale centered source-chain digests
82	S	generated circuit body digest mismatch	S	standalone release audit signoff payloads must reject stale generated circuit body digests
83	S	generated circuit body digest mismatch	S	standalone release audit signoffs must reject well-signed stale generated circuit body digests
84	S	verifier native payload digest mismatch	S	standalone release audit signoff payloads must reject stale native verifier payload digests
85	S	verifier native payload digest mismatch	S	standalone release audit signoffs must reject well-signed stale native verifier payload digests
86	S	placeholder	S	standalone release audit signoff payloads must reject placeholder generated circuit body digests before canonical mismatch
87	S	deterministic encrypted-zero transcript	S	exact transcript admission must reject bounded same-public-key refresh masks
88	S	deterministic encrypted-zero transcript	S	bounded transcript admission must reject exact same-public-key refresh masks
89	S	machine-generated	S	byte-level production package admission must reject deterministic machine-generated report/archive bodies
90	S	machine-generated	S	byte-derived production package admission must reject deterministic machine-generated report/archive bodies
91	S	machine-generated	S	combined byte-level production admission must reject deterministic machine-generated report/archive bodies
92	S	machine-generated	S	derived-digest combined admission must reject deterministic machine-generated report/archive bodies
93	S	machine-generated	S	combined byte-level production admission with digests must reject deterministic machine-generated report/archive bodies
94	S	machine-generated	S	combined byte-level production admission with all digests must reject deterministic machine-generated report/archive bodies
95	S	machine-generated	S	production-pinned release audit packages must reject deterministic machine-generated report/archive bodies
96	S	canonical v1 bytes	S	proof public-input schema admission must reject alternate Norito layout
97	S	canonical v1 bytes	S	native verifier payload admission must reject alternate Norito layout
98	S	canonical v1 bytes	S	native proof-key material admission must reject alternate outer Norito layout
99	S	canonical v1 bytes	S	native proof-key material admission must reject alternate nested verifier payload layout
100	S	canonical v1 bytes	S	governed proof-key admission must reject alternate outer artifact layout
101	S	canonical v1 bytes	S	governed proof-key admission must reject alternate nested proof-key layout
102	S	canonical v1 bytes	S	proof-key material admission must reject alternate nested envelope layout
103	S	exceed	S	Galois-key byte admission must reject forged sequence lengths within canonical decode resource limits
104	S	placeholder full-bootstrap digest	S	release audit key evidence construction must reject placeholder proof-key digests before decoding key material
105	S	centered scale-round source-chain digest	S	release-audit proof profiles must reject stale centered source-chain digests
106	S	canonical base transcript-label	S	release-audit proof profiles must advertise canonical base transcript-label enforcement
107	S	canonical base transcript-label	S	release-audit proof profiles must advertise suffixed transcript-label alias rejection
108	S	verifier-owned trace material digest	S	release-audit proof profiles must advertise verifier-owned trace material digest input
109	S	public opening material layout	S	release-audit proof profiles must pin public-opening material versions
110	S	public opening material layout	S	release-audit proof profiles must pin public-opening material field counts
111	S	canonical bytes	S	release-audit proof profiles must pin public-opening material digest domains
112	S	typed public-opening material	S	release-audit proof profiles must advertise typed public-opening material validation
113	S	verifier-owned trace material digest	S	release-audit proof-profile construction must not mask downgraded key verifier-owned trace material digest obligations
114	S	canonical base transcript-label enforcement	S	release-audit proof-profile construction must not mask downgraded key transcript-label obligations
115	S	suffixed transcript-label alias rejection	S	release-audit proof-profile construction must not mask downgraded key suffixed-label obligations
116	S	native proof-key role	S	release-audit proof profiles must reject verifier native material paired with prover keys
117	S	native proof-key role	S	release-audit proof profiles must reject prover native material paired with verifier keys
118	S	placeholder text	S	native verifier material must reject placeholder generated-body circuit ids before circuit mismatch
119	S	placeholder text	S	native prover payload must reject placeholder generated-body circuit ids before circuit mismatch
120	S	canonical	S	native verifier material must reject generated circuit bodies retargeted to another circuit before opaque body mismatch
121	S	canonical	S	native prover payload must reject generated circuit bodies retargeted to another circuit before opaque body mismatch
122	S	placeholder text	S	native verifier material must reject placeholder generated-body payload circuit ids before circuit mismatch
123	S	placeholder text	S	native prover payload must reject placeholder generated-body payload circuit ids before circuit mismatch
124	S	canonical	S	native verifier material must reject generated circuit bodies whose embedded payload circuit id retargets off the canonical circuit
125	S	canonical	S	native prover payload must reject generated circuit bodies whose embedded payload circuit id retargets off the canonical circuit
126	S	role	S	role/circuit-bound native material admission must reject prover bytes under verifier role
127	S	canonical	S	role/circuit-bound native material admission must reject noncanonical expected circuit ids
128	S	canonical v1 bytes	S	native proof-key material decoding must reject noncanonical compressed Norito framing
129	S	canonical v1 bytes	S	role/circuit-bound native material admission must reject compressed Norito framing
130	S	canonical v1 bytes	S	native prover payload validation must reject noncanonical compressed Norito framing
131	S	canonical	S	native prover payload validation must reject noncanonical expected circuit ids before payload framing
132	S	canonical v1 bytes	S	native verifier payload validation must reject noncanonical compressed Norito framing
133	S	canonical	S	native verifier payload validation must reject noncanonical expected circuit ids before payload framing
134	S	generated circuit body digest must be distinct from arithmetic trace profile digest	S	native verifier payload validation must reject generated-body digest aliases
135	S	generated circuit body digest must be distinct from centered scale-round source-chain digest	S	native prover payload validation must reject generated-body digest aliases
136	S	generated circuit body digest must be distinct from proof public-input schema payload digest	S	native verifier payload validation must reject generated-body digests copied from embedded schema payload digests before SHA replay
137	S	generated circuit body digest must be distinct from proof public-input schema payload digest	S	native verifier material construction must reject generated-body digests copied from embedded schema payload digests before SHA replay
138	S	generated circuit body digest must be distinct from release-prover contract digest	S	native prover payload validation must reject generated-body digests copied from embedded release-prover contract digests before SHA replay
139	S	centered scale-round source-chain digest	S	native verifier material must reject generated bodies with stale centered source-chain digests
140	S	centered scale-round source-chain digest	S	native prover payload must reject generated bodies with stale centered source-chain digests
141	S	centered scale-round source-chain digest	S	native proof-key material must reject stale centered source-chain digests
142	S	arithmetic AIR constraint-system digest must be distinct from arithmetic trace profile digest	S	native proof-key material must reject AIR digests copied from trace-profile digests before canonical mismatch
143	S	arithmetic AIR constraint-system digest must be distinct from arithmetic trace profile digest	S	role/circuit-bound native material admission must reject AIR digests copied from trace-profile digests before canonical mismatch
144	S	native payload digest must be distinct from native circuit fingerprint	S	native proof-key material must reject payload digests copied from circuit fingerprints before SHA replay
145	S	native payload digest must be distinct from native circuit fingerprint	S	role/circuit-bound native material admission must reject payload digests copied from circuit fingerprints before SHA replay
146	S	native payload digest must be distinct from centered scale-round source-chain digest	S	native proof-key material must reject payload digests copied from source-chain digests before SHA replay
147	S	native payload digest must be distinct from generated circuit body digest	S	native proof-key material must reject payload digests copied from generated-body digests before SHA replay
148	S	native payload digest must be distinct from generated circuit body digest	S	role/circuit-bound native material admission must reject payload digests copied from generated-body digests before SHA replay
149	S	native payload digest must be distinct from proof public-input schema payload digest	S	native proof-key material must reject payload digests copied from embedded schema payload digests before SHA replay
150	S	native payload digest must be distinct from release-prover contract digest	S	native proof-key material must reject payload digests copied from embedded release-prover contract digests before SHA replay
151	S	centered scale-round source-chain digest	S	native verifier payload must reject stale centered source-chain digests
152	S	arithmetic AIR constraint-system digest must be distinct from arithmetic trace profile digest	S	native verifier payloads must reject AIR digests copied from trace-profile digests before canonical mismatch
153	S	arithmetic AIR constraint-system digest must be distinct from arithmetic trace profile digest	S	native verifier material construction must reject AIR digests copied from trace-profile digests before canonical mismatch
154	S	centered scale-round source-chain digest	S	native prover payload must reject stale centered source-chain digests
155	S	arithmetic AIR constraint-system digest must be distinct from arithmetic trace profile digest	S	native prover payloads must reject AIR digests copied from trace-profile digests before canonical mismatch
156	S	generated circuit body arithmetic AIR constraint-system digest must be distinct from arithmetic trace profile digest	S	native verifier payloads must reject generated bodies with AIR digests copied from trace-profile digests before embedded AIR mismatch
157	S	no unmasked private-row openings	S	native verifier material must reject generated bodies with stale embedded AIR material before opaque body mismatch
158	S	no unmasked private-row openings	S	native prover payload must reject generated bodies with stale embedded AIR material before opaque body mismatch
159	S	payload is invalid	S	native prover material must reject digest-correct verifier payload swaps
160	S	payload is invalid	S	native verifier material must reject digest-correct transparent prover payload swaps
161	S	canonical	S	native prover material must reject noncanonical full-bootstrap circuit ids
162	S	canonical	S	native verifier payload must reject noncanonical full-bootstrap circuit ids
163	S	placeholder text	S	native payload circuit-id validation must reject placeholder labels before canonical mismatch
164	S	canonical	S	native verifier payload validation must reject noncanonical embedded circuit ids before generated-body replay
165	S	canonical	S	native verifier material construction must reject noncanonical embedded verifier payload circuit ids
166	S	canonical	S	native verifier material must reject digest-correct wrong-circuit embedded verifier payloads
167	S	canonical	S	native prover payload validation must reject noncanonical embedded circuit ids before generated-body replay
168	S	canonical	S	native prover material must reject digest-correct wrong-circuit embedded prover payloads
169	S	native material payload	S	raw verifier payload must not satisfy native material admission
170	S	blank	S	raw native verifier payload validation must reject blank payloads before decode
171	S	placeholder	S	raw native verifier payload validation must reject direct placeholder payloads before decode
172	S	placeholder	S	raw native prover payload validation must reject direct placeholder payloads before decode
173	S	placeholder text	S	raw native verifier payload validation must reject custom placeholder text before Norito decoding
174	S	placeholder text	S	raw native prover payload validation must reject custom placeholder text before Norito decoding
175	S	placeholder text	S	native verifier material construction must reject binary-decorated placeholder payloads before decode
176	S	placeholder text	S	raw native verifier payload validation must reject binary-decorated placeholder payloads before decode
177	S	placeholder text	S	raw native prover payload validation must reject binary-decorated placeholder payloads before decode
178	S	placeholder text	S	raw native verifier payload validation must reject binary-fragmented placeholder payloads before decode
179	S	placeholder text	S	raw native prover payload validation must reject binary-fragmented placeholder payloads before decode
180	S	exceeds maximum	S	raw native verifier payload validation must reject oversized placeholder text before scanning it
181	S	exceeds maximum	S	raw native prover payload validation must reject oversized placeholder text before scanning it
182	S	placeholder	S	native verifier material construction must reject delayed placeholder payloads before decode
183	S	placeholder	S	raw native verifier payload validation must reject delayed placeholder payloads before decode
184	S	placeholder	S	raw native prover payload validation must reject delayed placeholder payloads before decode
185	S	placeholder text	S	raw native proof-key material validation must reject placeholder material before Norito decoding
186	S	placeholder text	S	raw native proof-key material validation must reject binary-decorated placeholder material before Norito decoding
187	S	placeholder text	S	raw native proof-key material validation must reject delayed placeholder material before Norito decoding
188	S	SHA-256	S	native verifier material must reject non-SHA STARK payloads
189	S	exceeds n_log2	S	native verifier material must reject impossible STARK blowup/domain geometry
190	S	placeholder text	S	native verifier payloads must reject binary-decorated generated circuit-body placeholder labels before canonical mismatch
191	S	field count mismatch	S	native verifier material must bind the verifier payload field count
192	S	circuit fingerprint mismatch	S	native material must bind the proof circuit fingerprint
193	S	placeholder	S	native material must reject placeholder proof circuit fingerprints before canonical mismatch
194	S	zero SHA-256 digest	S	native material must reject missing verifier payload digests
195	S	placeholder text	S	native material must reject digest-correct inert verifier payload text before payload decoding
196	S	placeholder text	S	native material must reject generic proof-key placeholder payload text before payload decoding
197	S	placeholder text	S	native material must reject delayed generic proof-key placeholder payload text before payload decoding
198	S	payload digest mismatch	S	native material must bind the verifier payload digest
199	S	ciphertext c0 length	S	exact decrypt must reject ciphertext shape before secret-key shape
200	S	ciphertext c0 length	S	exact residual profile must reject ciphertext shape before secret-key shape
201	S	ciphertext c0 length	S	exact residual bound diagnostic must reject ciphertext shape before secret-key shape
202	S	ciphertext c0 length	S	exact residual bound diagnostic must keep ciphertext-shape preflight before residual-bound capacity
203	S	residual bound	S	exact residual bound diagnostic must reject public residual-bound capacity before secret-key shape
204	S	ciphertext c0 length	S	bounded decrypt must reject ciphertext shape before secret-key shape
205	S	ciphertext c0 length	S	bounded profile must reject ciphertext shape before secret-key shape
206	S	ciphertext c0 length	S	bounded noise diagnostic must reject ciphertext shape before secret-key shape
207	S	ciphertext c0 length	S	bounded noise diagnostic must keep ciphertext-shape preflight before noise-bound capacity
208	S	rounded-noise bound	S	bounded noise diagnostic must reject public noise-bound capacity before secret-key shape
209	S	must not be empty	S	bounded keygen must reject seed metadata before rounded capacity
210	S	exceeds plaintext modulus	S	bounded encryption must reject plaintext metadata before rounded capacity
211	S	must not be empty	S	bounded encryption must reject seed metadata before rounded capacity
212	S	automorphism power	S	bounded Galois keygen must reject automorphism metadata before rounded capacity
213	S	must not be empty	S	bounded Galois keygen must reject seed metadata before rounded capacity
214	S	must not be empty	S	bounded rotation key generation must reject seed metadata before rounded capacity
215	S	bootstrap key id	S	bounded bootstrap key generation must reject key-id metadata before rounded capacity
216	S	greater than zero	S	bounded bootstrap key generation must reject refresh-round metadata before rounded capacity
217	S	must not be empty	S	bounded bootstrap key generation must reject seed metadata before rounded capacity
218	S	bootstrap key id	S	bounded bootstrap execution must reject key-id metadata before rounded capacity
219	S	round index 1	S	bounded bootstrap execution must reject round index before rounded capacity
220	S	rounds 2	S	bounded multi-round bootstrap execution must reject round count before rounded capacity
221	S	exceeds plaintext modulus	S	bounded scalar add must reject public scalar metadata before rounded capacity
222	S	exceeds plaintext modulus	S	bounded scalar multiply must reject public scalar metadata before rounded capacity
223	S	exceeds plaintext modulus	S	bounded plaintext-polynomial multiply must reject public plaintext metadata before rounded capacity
224	S	exceeds plaintext modulus	S	bounded RNS plaintext-polynomial multiply must reject public plaintext metadata before rounded capacity
225	S	exceeds plaintext modulus	S	bounded scalar multiply bound propagation must reject public scalar metadata before rounded capacity
226	S	exceeds plaintext modulus	S	bounded plaintext-polynomial bound propagation must reject public plaintext metadata before rounded capacity
227	S	relinearization key	S	bounded multiply bound propagation must reject public relinearization-key metadata before rounded capacity
228	S	automorphism power	S	bounded Galois key-switch bound propagation must reject public key metadata before rounded capacity
229	S	non-zero rotation_steps	S	bounded packed RotateLeft bound propagation must reject public rotation metadata before rounded capacity
230	S	duplicate Galois key	S	bounded packed RotateLeft bound propagation must reject public key-set metadata before rounded capacity
231	S	automorphism power	S	bounded Galois switch must reject public key metadata before rounded capacity
232	S	automorphism power	S	bounded RNS Galois switch must reject public key metadata before rounded capacity
233	S	automorphism power	S	bounded basis-extension Galois switch must reject public key metadata before rounded capacity
234	S	non-zero rotation_steps	S	bounded packed RotateLeft must reject public rotation metadata before rounded capacity
235	S	duplicate Galois key	S	bounded packed RotateLeft must reject public key-set metadata before rounded capacity
236	S	duplicate Galois key	S	bounded RNS packed RotateLeft must reject public key-set metadata before rounded capacity
237	S	duplicate Galois key	S	bounded basis-extension packed RotateLeft must reject public key-set metadata before rounded capacity
238	S	full slot cycle	S	bounded outer RotateLeft must reject public rotation metadata before rounded capacity
239	S	full slot cycle	S	bounded RNS outer RotateLeft must reject public rotation metadata before rounded capacity
240	S	full slot cycle	S	bounded outer RotateLeft bound propagation must reject public rotation metadata before rounded capacity
241	S	FullBootstrapV1	S	direct bounded full-bootstrap bounds must reject key mode before rounded capacity
242	S	FullBootstrapV1	S	artifact-aware bounded full-bootstrap prefix bounds must reject key mode before rounded capacity
243	S	FullBootstrapV1	S	artifact-aware bounded full-bootstrap prefix execution must reject key mode before rounded capacity
244	S	circuit id	S	direct bounded full-bootstrap bounds must reject governed material metadata before rounded capacity
245	S	circuit id	S	direct bounded full-bootstrap execution must reject governed material metadata before rounded capacity
246	S	exceeds plaintext modulus	S	bounded affine execution must reject public circuit metadata before rounded capacity
247	S	exceeds plaintext modulus	S	bounded affine bound propagation must reject public circuit metadata before rounded capacity
248	S	at least one round	S	bounded bootstrap bound propagation must reject public round metadata before rounded capacity
249	S	bootstrap key id	S	key-authorized bounded bootstrap bound propagation must reject public key-id metadata before rounded capacity
250	S	rounds 2	S	key-authorized bounded bootstrap bound propagation must reject public round metadata before rounded capacity
251	S	requires at least one diagonal	S	bounded full-bootstrap linear-transform bounds must reject public transform metadata before rounded capacity
252	S	less than polynomial_degree	S	bounded full-bootstrap raw-sample bounds must reject public sample metadata before rounded capacity
253	S	less than polynomial_degree	S	bounded full-bootstrap raw-sample execution must reject public sample metadata before rounded capacity
254	S	less than polynomial_degree	S	bounded full-bootstrap sample-switch bounds must reject public sample metadata before rounded capacity
255	S	less than polynomial_degree	S	bounded full-bootstrap raw-sample repack must reject public sample metadata before rounded capacity
256	S	less than polynomial_degree	S	bounded full-bootstrap raw-sample repack bounds must reject public sample metadata before rounded capacity
257	S	less than polynomial_degree	S	bounded full-bootstrap raw-sample diagnostics must reject public sample metadata before rounded capacity
258	S	less than polynomial_degree	S	bounded full-bootstrap sample-switch execution must reject public raw-sample metadata before rounded capacity
259	S	does not match raw sample source_coefficient_index	S	bounded full-bootstrap sample-switch execution must reject public key/sample metadata mismatch before rounded capacity
260	S	rotation key zero_refresh must not be an all-zero ciphertext	S	bounded key-owner rotation diagnostics must reject inert zero_refresh material
261	S	bounded-noise rotation key zero_refresh must not be an all-zero ciphertext	S	bounded rotation transcript validation must reject inert zero_refresh material
262	S	rotation key zero_refresh must not be an all-zero ciphertext	S	direct bounded outer-slot rotation must reject inert zero_refresh material
263	S	rotation key zero_refresh must not be an all-zero ciphertext	S	RNS bounded outer-slot rotation must reject inert zero_refresh material
264	S	rotation key zero_refresh must not be an all-zero ciphertext	S	bounded outer-slot rotation bounds must reject inert zero_refresh material
265	S	placeholder	S	direct bounded-noise bootstrap refresh must reject placeholder public-key digest metadata
266	S	bootstrap key zero_refresh must not be an all-zero ciphertext	S	bounded bootstrap transcript validation must reject inert zero_refresh material
267	S	zero_refresh must match round_refreshes[0]	S	direct bounded-noise bootstrap refresh must reject zero_refresh drift before applying a round
268	S	duplicate round refresh ciphertext	S	RNS bounded-noise bootstrap refresh must reject aliased refresh material before applying rounds
269	S	duplicate round refresh ciphertext	S	bounded-noise bootstrap bound helper must reject aliased refresh material before returning diagnostics
270	S	bootstrap key zero_refresh must not be an all-zero ciphertext	S	bounded key-owner refresh diagnostics must reject inert zero_refresh material
271	S	bootstrap key zero_refresh must not be an all-zero ciphertext	S	direct bounded-noise bootstrap refresh must reject inert zero_refresh material
272	S	bootstrap key zero_refresh must not be an all-zero ciphertext	S	bounded-noise bootstrap bound helper must reject inert zero_refresh material
273	S	bootstrap key round_refreshes[1] must not be an all-zero ciphertext	S	RNS bounded-noise bootstrap refresh must reject inert per-round refresh material
274	S	bootstrap key round_refreshes[1] must not be an all-zero ciphertext	S	bounded-noise bootstrap bound helper must reject inert per-round refresh material
275	S	must not be empty	S	exact keygen must reject seed metadata before seeded capacity
276	S	exceeds plaintext modulus	S	exact encryption must reject plaintext metadata before seeded capacity
277	S	must not be empty	S	exact encryption must reject seed metadata before seeded capacity
278	S	all zero	S	exact bootstrap refresh construction must reject inert public-key material
279	S	all zero	S	bounded bootstrap refresh construction must reject inert public-key material
280	S	refresh-round residual budget	S	exact refresh capacity must reject overbudget advertised rounds
281	S	refresh-round residual budget	S	exact bootstrap key construction must reject overbudget round capacity before deriving refresh masks
282	S	refresh-round residual budget	S	exact transcript validation must reject overbudget advertised round capacity before refresh-entry drift
283	S	refresh-round residual budget	S	exact refresh execution must reject overbudget advertised round capacity before using key material
284	S	refresh-round noise budget	S	bounded refresh capacity must reject overbudget advertised rounds
285	S	refresh-round noise budget	S	bounded bootstrap key construction must reject overbudget round capacity before deriving refresh masks
286	S	refresh-round noise budget	S	bounded transcript validation must reject overbudget advertised round capacity before refresh-entry drift
287	S	refresh-round noise budget	S	bounded refresh execution must reject overbudget advertised round capacity before using key material
288	S	exceeds plaintext modulus	S	exact encryption must reject public plaintext before public-key shape
289	S	must not be empty	S	exact encryption must reject seed metadata before public-key shape
290	S	all zero	S	exact encryption must reject inert all-zero public-key material
291	S	a component	S	exact encryption must reject inert zero-a public-key components
292	S	exceeds plaintext modulus	S	bounded encryption must reject public plaintext before public-key shape
293	S	must not be empty	S	bounded encryption must reject seed metadata before public-key shape
294	S	all zero	S	bounded encryption must reject inert all-zero public-key material
295	S	b component	S	bounded encryption must reject inert zero-b public-key components
296	S	identifier input exceeds	S	identifier encryption must reject public input length before public-key shape
297	S	must not be empty	S	identifier encryption must reject seed metadata before public-key shape
298	S	max_input_bytes must be at least 1	S	identifier public parameters must reject envelope metadata before public-key shape
299	S	max_input_bytes must be at least 1	S	identifier encryption must reject envelope metadata before public-key shape
300	S	automorphism power	S	exact Galois keygen must reject public automorphism metadata before secret-key shape
301	S	must not be empty	S	exact Galois keygen must reject seed metadata before secret-key shape
302	S	automorphism power	S	bounded Galois keygen must reject public automorphism metadata before secret-key shape
303	S	must not be empty	S	bounded Galois keygen must reject seed metadata before secret-key shape
304	S	public key	S	exact public-key consistency must reject public-key shape before secret-key shape
305	S	public key	S	bounded public-key consistency must reject public-key shape before secret-key shape
306	S	relinearization key	S	bounded relin consistency must reject public key shape before secret-key shape
