iroha-bfv-diagnostics-v1
52	S	all zero	S	Galois key-set digesting must reject inert all-zero key-switch entries
53	N		S	BFV equality assertion at source line 44447
54	N		S	BFV equality assertion at source line 44448
55	N		S	execution witness digest must hash the exposed typed material
56	N		S	public witness-material hashing must match claim digest
57	N		S	execution witness digest must be deterministic
58	N		S	artifact-bound witness digest must match the public execution claim
59	N		S	canonical witness material bytes must decode to typed material
60	N		S	canonical witness material bytes must hash to the public execution claim
61	N		S	canonical witness material bytes must return typed material with the digest
62	N		S	canonical witness material bytes must return the public claim digest with decoded material
63	N		S	artifact-bound witness byte digesting must match the typed digest
64	N		S	artifact-bound canonical witness bytes must return typed material with the digest
65	N		S	artifact-bound canonical witness bytes must return the typed digest with decoded material
66	N		S	artifact-bound witness byte admission must return decoded witness material
67	N		S	compressed witness material must carry the same typed material
68	S	canonical v1 bytes	S	witness material byte admission must reject compressed Norito framing
69	S	canonical v1 bytes	S	witness material byte digesting must reject compressed Norito framing
70	S	canonical v1 bytes	S	witness material byte decode-and-digest must reject compressed Norito framing
71	S	canonical v1 bytes	S	artifact-bound witness byte digesting must reject compressed Norito framing
72	S	canonical v1 bytes	S	artifact-bound witness byte decode-and-digest must reject compressed Norito framing
73	S	canonical v1 bytes	S	artifact-bound witness byte admission must reject compressed Norito framing
74	D	runtime expected retained in Rust	S	artifact-aware typed witness validation must reject missing caller full-bootstrap material before witness material headers
75	D	runtime expected retained in Rust	S	artifact-aware typed witness digesting must reject missing caller full-bootstrap material before witness material headers
76	D	runtime expected retained in Rust	S	artifact-bound witness byte digesting must reject missing caller full-bootstrap material before compressed witness bytes
77	D	runtime expected retained in Rust	S	artifact-bound witness byte digest helper must reject missing caller full-bootstrap material before compressed witness bytes
78	D	runtime expected retained in Rust	S	artifact-bound witness byte admission must reject missing caller full-bootstrap material before compressed witness bytes
79	S	Norito-encoded execution witness material	S	witness material byte admission must reject non-Norito placeholder-looking bytes
80	S	Norito-encoded execution witness material	S	witness material byte digesting must reject non-Norito placeholder-looking bytes
81	S	Norito-encoded execution witness material	S	witness material byte decode-and-digest must reject non-Norito placeholder-looking bytes
82	S	Norito-encoded execution witness material	S	artifact-bound witness byte digesting must reject non-Norito placeholder-looking bytes
83	S	Norito-encoded execution witness material	S	artifact-bound witness byte decode-and-digest must reject non-Norito placeholder-looking bytes
84	S	Norito-encoded execution witness material	S	artifact-bound witness byte admission must reject non-Norito placeholder-looking bytes
85	S	all-zero ciphertext	S	execution witness material must reject inert all-zero claim inputs
86	S	all-zero ciphertext	S	execution witness material must reject inert all-zero claim outputs
87	S	all-zero ciphertext	S	public witness material hashing must reject inert all-zero inputs
88	S	all-zero ciphertext	S	public witness material hashing must reject inert all-zero outputs
89	S	version	S	public witness material hashing must reject stale layout versions
90	S	field count	S	public witness material hashing must reject stale layout field counts
91	S	zero hash	S	public witness material hashing must reject missing artifact digests
92	S	artifact bundle digest mismatch	S	public witness material hashing must reject stale artifact-bundle digests
93	S	must be distinct from bootstrap public-key digest	S	public witness material hashing must reject governed material digests copied from the bootstrap public-key digest
94	S	material digest mismatch	S	public witness material hashing must reject stale governed material digests
95	S	placeholder	D	runtime context retained in Rust
96	S	placeholder	D	runtime context retained in Rust
97	S	placeholder	D	runtime context retained in Rust
98	S	zero hash	S	public witness material hashing must reject missing Galois key set digests
99	S	must be distinct from artifact bundle digest	S	public witness material hashing must reject aliased Galois key set digests
100	S	Galois key set digest mismatch	S	artifact-aware witness validation must reject stale Galois key set digests
101	S	Galois key set digest mismatch	S	execution witness derivation must reject stale claim Galois key-set digests before replaying output ciphertexts
102	S	Galois key set digest mismatch	S	artifact-aware witness validation must reject replay with stale Galois keys
103	S	Galois key set digest mismatch	S	strict execution statements must reject replay with stale Galois keys before ciphertext or bound replay
104	S	ciphertext c0 length	S	public witness material hashing must reject malformed trace ciphertexts
105	S	all-zero ciphertext	S	public witness material hashing must reject inert all-zero trace ciphertexts
106	S	source_coefficient_index	S	public witness material hashing must reject malformed raw sample metadata
107	S	raw extracted sample	S	public witness material hashing must reject blind-rotation/raw-sample drift
108	S	raw extracted sample bound	S	public witness material hashing must reject blind-rotation/raw-sample bound drift
109	S	coefficient-zero repack output	S	public witness material hashing must reject raw-sample repack drift
110	S	coefficient-zero repack bound	S	public witness material hashing must reject raw-sample repack bound drift
111	S	governed artifact trace	S	artifact-aware witness digest must reject self-consistent stale prefix traces
112	S	governed artifact trace	S	artifact-aware witness validation must reject coefficient-to-slot trace drift
113	S	governed artifact trace	S	artifact-bound witness byte digesting must reject canonical stale prefix trace bytes
114	S	governed artifact trace	S	artifact-bound witness byte digest helper must reject canonical stale prefix trace bytes
115	S	governed artifact trace	S	artifact-bound witness byte admission must reject canonical stale prefix trace bytes
116	S	diagnostic slot-to-coefficient output does not match governed artifact trace	S	artifact-aware witness validation must reject diagnostic slot-to-coefficient trace drift
117	S	sample-switch output does not match governed artifact trace	S	artifact-aware witness validation must reject sample-switch trace drift
118	S	sample-switch bound	S	public witness material hashing must reject raw-sample sample-switch bound drift
119	S	trace output ciphertext	S	public witness material hashing must reject trace/output ciphertext drift
120	S	trace output bound	S	public witness material hashing must reject trace/output bound drift
121	S	blind-rotation	S	public witness material hashing must reject oversized trace bounds
122	N		S	strict and canonical statement digests must agree after witness validation
123	S	placeholder	S	execution proof statements must reject pending witness digest placeholders
124	S	placeholder	S	execution proof statements must reject transient witness digest placeholders
125	S	placeholder	S	execution proof statements must reject delayed pending witness digest placeholders
126	N		S	proof-input statement derivation must match the artifact-aware statement
127	N		S	BFV equality assertion at source line 45343
128	N		S	BFV equality assertion at source line 45347
129	N		S	BFV equality assertion at source line 45351
130	N		S	BFV equality assertion at source line 45352
131	N		S	BFV equality assertion at source line 45353
132	N		S	canonical proof input digest must match after artifact-aware replay
133	N		S	execution proof input material digest must be deterministic
134	S	canonical v1 bytes	S	execution proof input admission must reject alternate Norito layout
135	N		S	execution proof-input hashing must ignore ambient Norito layout
136	N		S	execution proof input material digest must hash self-describing typed material
137	N		S	canonical proof input material bytes must decode to typed material
138	N		S	canonical proof input material bytes must hash to the typed digest
139	N		S	proof input material byte digest helper must return decoded proof input material
140	N		S	proof input material byte digest helper must return the digest of the admitted proof input bytes
141	N		S	artifact-bound proof input byte digesting must match the typed digest
142	N		S	artifact-bound proof input byte digest helper must return decoded proof input
143	N		S	artifact-bound proof input byte digest helper must return the admitted proof input digest
144	N		S	artifact-bound proof input byte admission must return decoded proof input material
145	N		S	caller-public-key-bound proof input digest must match the typed digest
146	N		S	caller-public-key-bound proof input byte digesting must match the typed digest
147	N		S	caller-bound proof input byte digest helper must return decoded proof input
148	N		S	caller-bound proof input byte digest helper must return the admitted proof input digest
149	N		S	caller-public-key-bound proof input byte admission must return decoded material
150	N		S	public-key/proof-input byte admission must return decoded caller material
151	N		S	BFV equality assertion at source line 45593
152	N		S	public-key/proof-input byte digest admission must return decoded proof input
153	N		S	public-key/proof-input byte digest admission must return the admitted proof input digest
154	N		S	BFV equality assertion at source line 45616
155	N		S	public-key/proof-input all-digest admission must return decoded proof input
156	N		S	public-key/proof-input all-digest admission must return the admitted public-key digest
157	N		S	public-key/proof-input all-digest admission must return the admitted proof-input digest
158	N		S	execution governance byte admission must return the decoded public key
159	N		S	execution governance byte admission must return the decoded evaluation-key bundle
160	N		S	execution governance byte admission must return the decoded artifact bundle
161	N		S	execution governance byte admission must return the sorted decoded Galois key set
162	N		S	execution governance byte admission must return the decoded proof input material
163	N		S	BFV equality assertion at source line 45682
164	N		S	execution governance byte digest admission must return decoded evaluation keys
165	N		S	BFV equality assertion at source line 45687
166	N		S	execution governance byte digest admission must return decoded Galois keys
167	N		S	BFV equality assertion at source line 45692
168	N		S	execution governance byte digest admission must return the admitted proof input digest
169	N		S	BFV equality assertion at source line 45720
170	N		S	execution governance byte digests admission must return decoded evaluation keys
171	N		S	execution governance byte digests admission must return decoded artifacts
172	N		S	execution governance byte digests admission must return decoded Galois keys
173	N		S	execution governance byte digests admission must return decoded proof input
174	N		S	execution governance byte digests admission must return the admitted public-key digest
175	N		S	execution governance byte digests admission must return the admitted evaluation-key bundle digest
176	N		S	execution governance byte digests admission must return the admitted artifact-bundle digest
177	N		S	execution governance byte digests admission must return the admitted Galois key-set digest
178	N		S	execution governance byte digests admission must return the admitted proof input digest
179	S	caller public key mismatch	S	caller-bound proof input validation must reject public-key substitution
180	S	caller public key mismatch	S	caller-bound proof input digesting must reject public-key substitution
181	S	public-key digest	S	caller-bound proof input byte digesting must reject public-key substitution before proof-input bytes
182	S	public-key digest	S	caller-bound proof input byte digest helper must reject public-key substitution before proof-input bytes
183	S	public-key digest	S	caller-bound proof input byte admission must reject public-key substitution before proof-input bytes
184	S	public-key digest	S	execution governance byte admission must reject decoded public-key substitution before proof input handoff
185	S	public-key digest	S	execution governance byte digest admission must reject decoded public-key substitution before proof input handoff
186	S	public-key digest	S	execution governance byte digests admission must reject decoded public-key substitution before proof input handoff
187	S	public-key digest	S	public-key/proof-input byte admission must reject decoded public-key substitution before proof-input bytes
188	S	public-key digest	S	public-key/proof-input byte digest admission must reject decoded public-key substitution before proof-input bytes
189	S	canonical v1 bytes	S	execution governance byte admission must reject compressed artifact-bundle framing
190	S	canonical v1 bytes	S	execution governance byte digest admission must reject compressed artifact-bundle framing
191	S	canonical v1 bytes	S	execution governance byte digests admission must reject compressed artifact-bundle framing
192	S	canonical v1 bytes	S	execution governance byte admission must reject compressed Galois key-set framing
193	S	canonical v1 bytes	S	execution governance byte digest admission must reject compressed Galois key-set framing
194	S	canonical v1 bytes	S	execution governance byte digests admission must reject compressed Galois key-set framing
195	N		S	compressed proof input material must carry the same typed material
196	S	canonical v1 bytes	S	proof input material byte admission must reject compressed Norito framing
197	S	canonical v1 bytes	S	proof input material byte digesting must reject compressed Norito framing
198	S	canonical v1 bytes	S	proof input material byte digest helper must reject compressed Norito framing before hashing
199	S	canonical v1 bytes	S	artifact-bound proof input byte digesting must reject compressed Norito framing
200	S	canonical v1 bytes	S	artifact-bound proof input byte digest helper must reject compressed Norito framing
201	S	canonical v1 bytes	S	artifact-bound proof input byte admission must reject compressed Norito framing
202	S	canonical v1 bytes	S	caller-bound proof input byte digesting must reject compressed Norito framing
203	S	canonical v1 bytes	S	caller-bound proof input byte digest helper must reject compressed Norito framing
204	S	canonical v1 bytes	S	caller-bound proof input byte admission must reject compressed Norito framing
205	D	runtime expected retained in Rust	S	artifact-aware typed proof input validation must reject missing caller full-bootstrap material before proof-input headers
206	D	runtime expected retained in Rust	S	artifact-aware typed proof input digesting must reject missing caller full-bootstrap material before proof-input headers
207	D	runtime expected retained in Rust	S	artifact-bound proof input byte digesting must reject missing caller full-bootstrap material before compressed proof-input bytes
208	D	runtime expected retained in Rust	S	artifact-bound proof input byte digest helper must reject missing caller full-bootstrap material before compressed proof-input bytes
209	D	runtime expected retained in Rust	S	artifact-bound proof input byte admission must reject missing caller full-bootstrap material before compressed proof-input bytes
210	D	runtime expected retained in Rust	S	caller-bound proof input byte digesting must reject missing caller full-bootstrap material before compressed proof-input bytes
211	D	runtime expected retained in Rust	S	caller-bound proof input byte digest helper must reject missing caller full-bootstrap material before compressed proof-input bytes
212	D	runtime expected retained in Rust	S	caller-bound proof input byte admission must reject missing caller full-bootstrap material before compressed proof-input bytes
213	D	runtime expected retained in Rust	S	execution governance byte admission must reject compressed artifact-bundle framing before compressed proof-input framing
214	D	runtime expected retained in Rust	S	execution governance byte digest admission must reject compressed artifact-bundle framing before compressed proof-input framing
215	D	runtime expected retained in Rust	S	execution governance byte digests admission must reject compressed artifact-bundle framing before compressed proof-input framing
216	D	runtime expected retained in Rust	S	execution governance byte admission must reject compressed Galois key-set framing before compressed proof-input framing
217	D	runtime expected retained in Rust	S	execution governance byte digest admission must reject compressed Galois key-set framing before compressed proof-input framing
218	D	runtime expected retained in Rust	S	execution governance byte digests admission must reject compressed Galois key-set framing before compressed proof-input framing
219	S	canonical v1 bytes	S	public-key/proof-input byte admission must reject compressed public-key framing
220	S	canonical v1 bytes	S	public-key/proof-input byte digest admission must reject compressed public-key framing
221	D	runtime expected retained in Rust	S	public-key/proof-input byte admission must reject missing caller full-bootstrap material before public-key or proof-input framing
222	D	runtime expected retained in Rust	S	public-key/proof-input byte digest admission must reject missing caller full-bootstrap material before public-key or proof-input framing
223	D	runtime expected retained in Rust	S	public-key/proof-input byte all-digest admission must reject missing caller full-bootstrap material before public-key or proof-input framing
224	S	canonical v1 bytes	S	execution governance byte admission must reject compressed public-key framing
225	S	canonical v1 bytes	S	execution governance byte digest admission must reject compressed public-key framing
226	S	canonical v1 bytes	S	execution governance byte digests admission must reject compressed public-key framing
227	S	Norito-encoded execution proof input material	S	proof input material byte admission must reject non-Norito placeholder-looking bytes
228	S	Norito-encoded execution proof input material	S	proof input material byte digesting must reject non-Norito placeholder-looking bytes
229	S	Norito-encoded execution proof input material	S	proof input material byte digest helper must reject non-Norito placeholder-looking bytes
230	S	Norito-encoded execution proof input material	S	artifact-bound proof input byte digesting must reject non-Norito placeholder-looking bytes
231	S	Norito-encoded execution proof input material	S	artifact-bound proof input byte digest helper must reject non-Norito placeholder-looking bytes
232	S	Norito-encoded execution proof input material	S	artifact-bound proof input byte admission must reject non-Norito placeholder-looking bytes
233	S	Norito-encoded execution proof input material	S	caller-bound proof input byte digesting must reject non-Norito placeholder-looking bytes
234	S	Norito-encoded execution proof input material	S	caller-bound proof input byte digest helper must reject non-Norito placeholder-looking bytes
235	S	Norito-encoded execution proof input material	S	caller-bound proof input byte admission must reject non-Norito placeholder-looking bytes
236	S	Norito-encoded execution proof input material	S	public-key/proof-input byte admission must reject non-Norito proof-input bytes
237	S	Norito-encoded execution proof input material	S	execution governance byte admission must reject non-Norito proof-input bytes
238	S	role	S	artifact-aware witness validation must reject role-spliced evaluator artifacts
239	S	role	S	artifact-aware witness digesting must reject role-spliced evaluator artifacts
240	S	role	S	artifact-aware proof input validation must reject role-spliced evaluator artifacts
241	S	role	S	artifact-aware proof input digesting must reject role-spliced evaluator artifacts
242	S	governed artifact trace	S	artifact-aware proof input digest must reject self-consistent stale prefix traces
243	N		S	proof input material must reconstruct the public execution claim
244	S	version	S	proof input material must reject stale layout versions
245	S	version	S	proof input material digest must reject stale layout versions
246	S	field count	S	proof input material must reject stale layout field counts
247	S	statement hash mismatch	S	proof input material must reject forged statement hashes
248	D	runtime expected retained in Rust	D	runtime context retained in Rust
249	D	runtime expected retained in Rust	D	runtime context retained in Rust
250	D	runtime expected retained in Rust	D	runtime context retained in Rust
251	S	BFV full-bootstrap execution proof input material statement hash must be distinct from input ciphertext digest	S	proof input byte admission must reject statement/input-ciphertext digest aliases before accepting canonical bytes
252	S	BFV full-bootstrap execution proof input material statement hash must be distinct from input ciphertext digest	S	proof input byte digesting must reject statement/input-ciphertext digest aliases before hashing
253	D	runtime expected retained in Rust	S	proof input material must reject statement hashes copied from execution witness digests before mismatch checks
254	D	runtime expected retained in Rust	S	proof input material digesting must reject statement hashes copied from execution witness digests before hashing
255	D	runtime expected retained in Rust	S	proof input byte admission must reject statement/witness digest aliases before accepting canonical bytes
256	D	runtime expected retained in Rust	S	proof input byte digesting must reject statement/witness digest aliases before hashing
257	D	runtime expected retained in Rust	S	proof input material must reject statement hashes copied from governed proof-key pair commitments before mismatch checks
258	D	runtime expected retained in Rust	S	proof input material digesting must reject statement hashes copied from governed proof-key pair commitments before hashing
259	D	runtime expected retained in Rust	S	proof input byte admission must reject statement/proof-key pair aliases before accepting canonical bytes
260	D	runtime expected retained in Rust	S	proof input byte digesting must reject statement/proof-key pair aliases before hashing
261	S	zero hash	S	proof input material must reject zero statement hashes
262	S	placeholder	S	proof input material must reject placeholder statement hashes
263	S	placeholder	S	proof input material must reject separator-spelled placeholder statement hashes
264	S	placeholder	S	proof input material digesting must reject separator-spelled placeholder statement hashes
265	S	placeholder	S	proof input material must reject delayed separator-spelled placeholder statement hashes
266	S	placeholder	S	proof input material digesting must reject delayed separator-spelled placeholder statement hashes
267	S	public-key digest	S	proof input material constructors must reject wrong but valid public keys
268	S	public-key digest	S	proof input material must reject stale public keys
269	S	public key a length	S	proof input material must reject malformed public keys
270	S	trace output bound	S	proof input material must reject stale embedded witness material
271	N		S	BFV equality assertion at source line 46909
272	N		S	BFV equality assertion at source line 46913
273	N		S	BFV equality assertion at source line 46917
274	N		S	BFV equality assertion at source line 46922
275	N		S	BFV equality assertion at source line 46923
276	N		S	BFV equality assertion at source line 46927
277	N		S	BFV equality assertion at source line 46931
278	N		S	BFV equality assertion at source line 46935
279	N		S	BFV equality assertion at source line 46946
280	N		S	BFV equality assertion at source line 46950
281	N		S	BFV equality assertion at source line 46954
282	N		S	BFV equality assertion at source line 46955
283	N		S	BFV equality assertion at source line 46956
284	N		S	BFV equality assertion at source line 46957
285	N		S	BFV equality assertion at source line 46958
286	N		S	BFV equality assertion at source line 46959
287	N		S	BFV equality assertion at source line 46960
288	N		S	BFV equality assertion at source line 46961
289	N		S	BFV equality assertion at source line 46965
290	N		S	BFV equality assertion at source line 46969
291	N		S	BFV equality assertion at source line 46978
292	N		S	BFV equality assertion at source line 46982
293	N		S	BFV equality assertion at source line 46989
294	N		S	BFV equality assertion at source line 46993
295	N		S	BFV equality assertion at source line 46997
296	N		S	BFV equality assertion at source line 47005
297	N		S	BFV equality assertion at source line 47009
298	N		S	BFV equality assertion at source line 47013
299	N		S	BFV equality assertion at source line 47014
300	N		S	BFV equality assertion at source line 47015
301	N		S	BFV equality assertion at source line 47016
302	N		S	public padding row helper must match trace material encoding
303	S	zero hash	S	public padding row construction must reject zero statement hashes
304	S	placeholder	S	public padding row construction must reject placeholder statement hashes
305	S	placeholder	S	public padding row construction must reject leading-whitespace delayed placeholder statement hashes
306	S	slot index	S	public padding row construction must reject out-of-range slot headers
307	S	zero hash	S	public padding opening validation must reject zero statement hashes
308	S	placeholder	S	public padding opening validation must reject leading-whitespace delayed placeholder statement hashes
309	S	slot index	S	public padding opening validation must reject out-of-range slot headers
310	S	public padding row	S	public padding opening validation must reject stale slot headers
311	S	public padding row	S	public padding opening validation must reject stale statement limbs
312	S	public padding row	S	public padding opening validation must reject coefficient material in padding rows
313	N		S	trace material digest must be deterministic
314	N		S	trace material digest must hash self-describing typed material
315	N		S	canonical trace material bytes must decode to typed trace material
316	N		S	canonical trace material bytes must hash to the typed digest
317	N		S	trace material byte digest helper must return decoded trace material
318	N		S	trace material byte digest helper must return the digest of the admitted trace bytes
319	N		S	proof-input-bound trace material byte digesting must match the typed digest
320	N		S	proof-input-bound trace material byte digest helper must return decoded trace material
321	N		S	proof-input-bound trace material byte digest helper must return the admitted trace digest
322	N		S	proof-input-bound trace material byte admission must return decoded trace material
323	S	does not match proof input material	S	proof-input-bound trace material byte admission must reject stale proof input material
324	S	does not match proof input material	S	proof-input-bound trace material byte digesting must reject stale proof input material
325	S	does not match proof input material	S	proof-input-bound trace material byte digest helper must reject stale proof input material
326	N		S	compressed trace material must carry the same typed material
327	S	canonical v1 bytes	S	trace material byte admission must reject compressed Norito framing
328	S	canonical v1 bytes	S	trace material byte digesting must reject compressed Norito framing
329	S	canonical v1 bytes	S	trace material byte digest helper must reject compressed Norito framing before hashing
330	S	canonical v1 bytes	S	proof-input-bound trace material byte digesting must reject compressed Norito framing
331	S	canonical v1 bytes	S	proof-input-bound trace material byte digest helper must reject compressed Norito framing
332	S	canonical v1 bytes	S	proof-input-bound trace material byte admission must reject compressed Norito framing
333	D	runtime expected retained in Rust	S	proof-input-bound trace byte digesting must reject stale proof-input context before compressed trace bytes
334	D	runtime expected retained in Rust	S	proof-input-bound trace byte digest helper must reject stale proof-input context before compressed trace bytes
335	D	runtime expected retained in Rust	S	proof-input-bound trace byte admission must reject stale proof-input context before compressed trace bytes
336	S	Norito-encoded arithmetic trace material	S	trace material byte admission must reject non-Norito placeholder-looking bytes
337	S	Norito-encoded arithmetic trace material	S	trace material byte digesting must reject non-Norito placeholder-looking bytes
338	S	Norito-encoded arithmetic trace material	S	trace material byte digest helper must reject non-Norito placeholder-looking bytes
339	S	Norito-encoded arithmetic trace material	S	proof-input-bound trace material byte digesting must reject non-Norito placeholder-looking bytes
340	S	Norito-encoded arithmetic trace material	S	proof-input-bound trace material byte digest helper must reject non-Norito placeholder-looking bytes
341	S	Norito-encoded arithmetic trace material	S	proof-input-bound trace material byte admission must reject non-Norito placeholder-looking bytes
342	N		S	BFV equality assertion at source line 47411
343	N		S	BFV equality assertion at source line 47415
344	N		S	BFV equality assertion at source line 47419
345	N		S	BFV equality assertion at source line 47423
346	N		S	trace-bound public opening material digest must reuse the canonical material digest
347	N		S	canonical trace-bound public opening material bytes must decode to typed material
348	N		S	canonical public opening material bytes must hash to the typed digest
349	N		S	public opening material byte digest helper must return decoded opening material
350	N		S	public opening material byte digest helper must return the digest of the admitted opening bytes
351	N		S	trace-bound public opening byte digesting must match the typed digest
352	N		S	trace-bound public opening byte digest helper must return decoded opening material
353	N		S	trace-bound public opening byte digest helper must return the admitted opening digest
354	N		S	trace-bound public opening byte admission must return decoded opening material
355	D	runtime expected retained in Rust	D	runtime context retained in Rust
356	S	canonical v1 bytes	S	public opening material byte digest helper must reject compressed Norito framing before hashing
357	S	canonical v1 bytes	S	trace-bound public opening byte digesting must reject compressed Norito framing
358	S	canonical v1 bytes	S	trace-bound public opening byte digest helper must reject compressed Norito framing
359	S	canonical v1 bytes	S	trace-bound public opening byte admission must reject compressed Norito framing
360	D	runtime expected retained in Rust	S	trace-bound public opening byte digesting must reject stale trace context before compressed opening bytes
361	D	runtime expected retained in Rust	S	trace-bound public opening byte digest helper must reject stale trace context before compressed opening bytes
362	D	runtime expected retained in Rust	S	trace-bound public opening byte admission must reject stale trace context before compressed opening bytes
363	S	Norito-encoded public opening material	S	public opening material byte admission must reject non-Norito placeholder-looking bytes
364	S	Norito-encoded public opening material	S	public opening material byte digesting must reject non-Norito placeholder-looking bytes
365	S	Norito-encoded public opening material	S	public opening material byte digest helper must reject non-Norito placeholder-looking bytes
366	S	Norito-encoded public opening material	S	trace-bound public opening byte digesting must reject non-Norito placeholder-looking bytes
367	S	Norito-encoded public opening material	S	trace-bound public opening byte digest helper must reject non-Norito placeholder-looking bytes
368	S	Norito-encoded public opening material	S	trace-bound public opening byte admission must reject non-Norito placeholder-looking bytes
369	S	does not match trace material	S	trace-bound public opening material validation must reject material for another trace digest
370	S	does not match trace material	S	trace-bound public opening byte digesting must reject canonical bytes for another trace digest
371	S	does not match trace material	S	trace-bound public opening byte digest helper must reject canonical bytes for another trace digest
372	S	does not match trace material	S	trace-bound public opening byte admission must reject canonical bytes for another trace digest
373	N		S	BFV equality assertion at source line 47749
374	N		S	BFV equality assertion at source line 47753
375	N		S	BFV equality assertion at source line 47757
376	N		S	BFV equality assertion at source line 47758
377	N		S	BFV equality assertion at source line 47762
378	N		S	BFV equality assertion at source line 47766
379	N		S	BFV equality assertion at source line 47770
380	N		S	BFV equality assertion at source line 47774
381	N		S	BFV equality assertion at source line 47779
382	N		S	canonical AIR evaluation digest must match after trace-bound validation
383	N		S	AIR evaluation material digest must hash self-describing typed material
384	N		S	canonical AIR evaluation material bytes must decode to typed material
385	N		S	canonical AIR evaluation material bytes must hash to the typed digest
386	N		S	AIR evaluation material byte digest helper must return decoded AIR evaluation material
387	N		S	AIR evaluation material byte digest helper must return the digest of the admitted AIR evaluation bytes
388	N		S	trace-bound AIR evaluation byte digesting must match the typed digest
389	N		S	trace-bound AIR evaluation byte digest helper must return decoded AIR evaluation material
390	N		S	trace-bound AIR evaluation byte digest helper must return the admitted AIR evaluation digest
391	N		S	trace-bound AIR evaluation byte admission must return decoded AIR evaluation material
392	D	runtime expected retained in Rust	D	runtime context retained in Rust
393	D	runtime expected retained in Rust	D	runtime context retained in Rust
394	N		S	compressed AIR evaluation material must carry the same typed material
395	S	canonical v1 bytes	S	AIR evaluation material byte admission must reject compressed Norito framing
396	S	canonical v1 bytes	S	AIR evaluation material byte digest helper must reject compressed Norito framing before hashing
397	S	canonical v1 bytes	S	trace-bound AIR evaluation byte digesting must reject compressed Norito framing
